stk_id,beg_date,end_date,mkt_board
2546,2000/9/11,2999/12/31,TSE
4150,2010/9/15,2999/12/31,REG
3659,2009/10/19,2999/12/31,REG
2348,1996/1/5,2999/12/31,TSE
3609,2008/4/24,2011/1/11,REG
3609,2011/1/11,2999/12/31,OTC
3679,2009/11/12,2011/10/5,REG
3679,2011/10/5,2999/12/31,TSE
6904,2022/8/8,2999/12/31,REG
3632,2008/8/8,2011/1/11,REG
3632,2011/1/11,2999/12/31,OTC
1293,2021/10/29,2999/12/31,REG
3217,2003/6/27,2004/4/30,REG
3217,2004/4/30,2999/12/31,OTC
4192,2013/8/29,2014/10/28,REG
4192,2014/10/28,2999/12/31,OTC
4760,2015/10/8,2019/3/21,REG
4760,2019/3/21,2999/12/31,OTC
4953,2010/6/25,2014/1/8,REG
4953,2014/1/8,2999/12/31,OTC
4987,2010/11/24,2012/3/21,REG
4987,2012/3/21,2999/12/31,OTC
1563,2006/10/26,2999/12/31,REG
6616,2018/1/10,2999/12/31,OTC
1780,2010/4/29,2999/12/31,REG
6655,2017/11/24,2018/11/28,REG
6655,2018/11/28,2999/12/31,TSE
3710,2017/12/29,2999/12/31,OTC
3056,2002/6/11,2003/3/3,REG
3056,2003/3/3,2999/12/31,TSE
4905,2001/12/7,2999/12/31,OTC
5203,2000/10/11,2004/9/27,OTC
5203,2004/9/27,2999/12/31,TSE
5278,2012/5/29,2013/6/4,REG
5278,2013/6/4,2999/12/31,OTC
5291,2013/8/30,2014/12/23,REG
5291,2014/12/23,2999/12/31,OTC
5880,2011/12/1,2999/12/31,TSE
6190,1998/2/4,2999/12/31,OTC
2801,1962/2/9,2999/12/31,TSE
2886,2002/2/4,2999/12/31,TSE
8210,2003/11/20,2005/4/28,REG
8210,2005/4/28,2011/12/1,OTC
8210,2011/12/1,2999/12/31,TSE
2255,2021/11/30,2999/12/31,REG
6736,2019/8/15,2022/7/14,REG
6877,2022/3/3,2999/12/31,REG
2885,2002/2/4,2999/12/31,TSE
5520,1999/10/27,2999/12/31,OTC
2211,2020/1/13,2021/4/12,REG
2211,2021/4/12,2999/12/31,TSE
4184,2012/12/27,2015/10/17,REG
6112,2001/8/8,2003/8/4,OTC
6112,2003/8/4,2999/12/31,TSE
6667,2017/11/23,2018/11/13,REG
6667,2018/11/13,2999/12/31,OTC
3550,2007/9/11,2010/11/10,REG
3550,2010/11/10,2999/12/31,TSE
4962,2010/9/24,2015/9/18,REG
9928,1999/8/9,2999/12/31,TSE
3229,2004/1/30,2005/4/12,REG
3229,2005/4/12,2009/12/31,OTC
3229,2009/12/31,2999/12/31,TSE
4530,2001/4/30,2999/12/31,OTC
6723,2018/12/26,2999/12/31,REG
3518,2006/7/27,2007/11/28,REG
3518,2007/11/28,2999/12/31,TSE
4754,2012/11/27,2016/9/29,REG
4754,2016/9/29,2999/12/31,OTC
9950,2002/5/13,2004/2/17,REG
9950,2004/2/17,2999/12/31,OTC
2755,2019/7/26,2020/12/16,REG
2755,2020/12/16,2999/12/31,OTC
1240,2017/7/21,2018/8/8,REG
1240,2018/8/8,2999/12/31,OTC
1528,1998/2/25,2000/9/11,OTC
1528,2000/9/11,2999/12/31,TSE
1594,2010/10/13,2999/12/31,REG
2904,1983/1/5,2999/12/31,TSE
6498,2015/1/27,2999/12/31,REG
8096,2003/4/11,2004/7/15,REG
8096,2004/7/15,2999/12/31,OTC
6651,2017/9/29,2021/2/1,REG
6651,2021/2/1,2999/12/31,OTC
6618,2017/9/15,2999/12/31,REG
4549,2013/12/5,2014/11/27,REG
4549,2014/11/27,2999/12/31,OTC
4925,2010/10/28,2999/12/31,REG
6543,2019/3/27,2999/12/31,REG
6584,2016/8/1,2999/12/31,REG
6815,2021/1/29,2999/12/31,REG
7575,2022/6/24,2999/12/31,REG
1716,1993/5/3,2011/1/3,TSE
4115,2002/1/2,2005/5/4,REG
4115,2022/8/31,2999/12/31,REG
5254,2019/1/8,2999/12/31,REG
6752,2020/1/10,2020/12/10,REG
6752,2020/12/10,2999/12/31,OTC
8093,2003/4/21,2004/12/31,REG
8093,2004/12/31,2999/12/31,OTC
6833,2021/6/1,2999/12/31,REG
6850,2021/11/10,2999/12/31,REG
1597,2011/3/10,2012/12/28,REG
1597,2012/12/28,2020/12/23,OTC
1597,2020/12/23,2999/12/31,TSE
6482,2014/11/13,2016/6/13,REG
6482,2016/6/13,2999/12/31,OTC
3188,2003/6/30,2004/3/17,REG
3188,2004/3/17,2999/12/31,OTC
4912,2009/12/17,2011/4/29,REG
4912,2011/4/29,2015/5/21,OTC
4912,2015/5/21,2999/12/31,TSE
8403,2008/12/24,2011/3/1,REG
8403,2011/3/1,2999/12/31,OTC
3715,2022/8/25,2999/12/31,TSE
8076,2003/3/4,2003/12/15,REG
8076,2003/12/15,2999/12/31,OTC
6720,2019/5/10,2999/12/31,REG
2405,1998/12/8,2000/3/17,OTC
2405,2000/3/17,2999/12/31,TSE
2415,1998/1/13,2000/9/11,OTC
2415,2000/9/11,2999/12/31,TSE
3105,2009/10/6,2011/12/13,REG
3105,2011/12/13,2999/12/31,OTC
6539,2015/10/15,2999/12/31,REG
6790,2020/10/27,2021/9/29,REG
6790,2021/9/29,2999/12/31,TSE
6854,2022/8/18,2999/12/31,TIB
6830,2021/7/26,2022/8/31,REG
6830,2022/8/31,2999/12/31,TSE
6870,2021/11/26,2022/2/15,PSB
6870,2022/2/15,2999/12/31,REG
2465,1999/6/3,2001/9/19,OTC
2465,2001/9/19,2999/12/31,TSE
2489,1999/10/27,2001/9/19,OTC
2489,2001/9/19,2999/12/31,TSE
3021,2000/9/20,2002/8/26,OTC
3021,2002/8/26,2999/12/31,TSE
2375,1998/8/29,2999/12/31,TSE
6140,2002/1/2,2002/2/4,REG
6140,2002/2/4,2999/12/31,OTC
6612,2016/12/27,2018/7/18,REG
6612,2018/7/18,2999/12/31,OTC
6834,2021/8/25,2022/9/1,REG
6834,2022/9/1,2999/12/31,TSE
3577,2007/10/9,2009/1/6,REG
3577,2009/1/6,2999/12/31,OTC
2897,2004/8/23,2017/5/5,REG
2897,2017/5/5,2999/12/31,TSE
3678,2009/10/22,2999/12/31,REG
2741,2014/10/28,2999/12/31,REG
8908,1997/2/14,2999/12/31,OTC
2458,2000/4/12,2001/9/19,OTC
2458,2001/9/19,2999/12/31,TSE
6409,2013/1/8,2014/3/31,REG
6409,2014/3/31,2999/12/31,TSE
2905,1988/9/19,2999/12/31,TSE
6895,2022/9/15,2999/12/31,REG
5383,1999/4/14,2999/12/31,OTC
1591,2010/4/9,2012/3/23,REG
1591,2012/3/23,2999/12/31,OTC
3308,2004/9/3,2008/3/12,REG
3308,2008/3/12,2999/12/31,TSE
4171,2012/11/19,2014/8/14,REG
4171,2014/8/14,2999/12/31,OTC
3526,2006/11/10,2007/11/2,REG
3526,2007/11/2,2999/12/31,OTC
6111,2001/8/8,2999/12/31,OTC
6223,2002/7/22,2003/1/6,REG
6223,2003/1/6,2999/12/31,OTC
8423,2011/1/20,2012/3/14,REG
8423,2012/3/14,2999/12/31,OTC
6816,2021/1/18,2999/12/31,REG
6665,2017/11/23,2999/12/31,REG
6689,2018/7/17,2022/9/13,REG
6689,2022/9/13,2999/12/31,TSE
5516,1999/3/23,2999/12/31,OTC
9943,2000/11/30,2002/8/26,OTC
9943,2002/8/26,2999/12/31,TSE
8162,2022/9/26,2999/12/31,REG
1529,1998/12/10,2000/9/11,OTC
1529,2000/9/11,2999/12/31,TSE
2740,2014/12/27,2015/12/24,REG
2740,2015/12/24,2999/12/31,OTC
2391,1998/2/4,1999/8/12,OTC
2391,1999/8/12,2010/8/16,TSE
3652,2009/8/27,2022/9/21,OTC
3652,2022/9/21,2999/12/31,TSE
4554,2014/9/5,2016/8/5,REG
4554,2016/8/5,2999/12/31,OTC
6404,2013/9/17,2014/7/24,REG
6404,2014/7/24,2999/12/31,OTC
6857,2021/10/27,2022/3/3,PSB
6857,2022/3/3,2999/12/31,REG
1808,1994/10/26,2999/12/31,TSE
2542,1999/5/3,2999/12/31,TSE
2646,2022/9/30,2999/12/31,REG
3481,2005/7/5,2006/10/24,REG
3481,2006/10/24,2999/12/31,TSE
1405,1972/12/28,1989/8/15,TSE
3686,2009/10/8,2010/7/20,REG
3686,2010/7/20,2999/12/31,TSE
1717,1994/3/30,2999/12/31,TSE
4967,2010/10/13,2019/1/14,REG
4967,2019/1/14,2999/12/31,TSE
5346,1998/3/23,2012/12/11,OTC
6192,2002/5/8,2002/11/11,REG
6192,2002/11/11,2004/9/27,OTC
6192,2004/9/27,2999/12/31,TSE
6898,2022/5/26,2022/9/30,PSB
6898,2022/9/30,2999/12/31,REG
2809,1983/7/20,2999/12/31,TSE
4733,2007/12/6,2009/1/15,REG
4733,2009/1/15,2010/12/30,OTC
4733,2010/12/30,2016/8/31,TSE
6621,2017/8/18,2999/12/31,REG
3594,2007/12/10,2013/5/7,REG
3594,2013/5/7,2999/12/31,OTC
8499,2017/11/24,2999/12/31,TSE
2630,2017/2/24,2018/2/22,REG
2630,2018/2/22,2999/12/31,TSE
6226,2002/7/11,2003/1/14,REG
6226,2003/1/14,2008/11/10,OTC
6226,2008/11/10,2999/12/31,TSE
6495,2016/8/15,2999/12/31,REG
2948,2020/12/10,2999/12/31,REG
3090,2002/6/25,2003/11/10,REG
3090,2003/11/10,2007/12/31,OTC
3090,2007/12/31,2999/12/31,TSE
6657,2018/8/8,2999/12/31,REG
6703,2018/10/17,2020/10/20,REG
6703,2020/10/20,2999/12/31,OTC
6477,2014/10/28,2016/6/21,REG
6477,2016/6/21,2999/12/31,TSE
6565,2017/1/18,2999/12/31,REG
8028,2003/1/13,2008/7/30,REG
8028,2014/12/23,2018/7/10,REG
8028,2018/7/10,2999/12/31,TSE
5547,2020/1/10,2999/12/31,REG
2387,1999/1/25,2999/12/31,TSE
4427,2010/11/22,2019/8/22,REG
6194,2002/4/8,2002/12/5,REG
6194,2002/12/5,2999/12/31,OTC
6885,2022/6/23,2999/12/31,REG
3033,2000/10/30,2002/8/26,OTC
3033,2002/8/26,2999/12/31,TSE
6123,2002/1/2,2002/1/23,REG
6123,2002/1/23,2999/12/31,OTC
6911,2022/10/20,2999/12/31,REG
3279,2004/2/11,2009/11/4,REG
8068,2003/1/28,2004/3/25,REG
8068,2004/3/25,2999/12/31,OTC
6526,2015/7/8,2017/4/25,REG
6526,2022/6/22,2999/12/31,REG
3687,2010/1/5,2011/1/11,REG
3687,2011/1/11,2999/12/31,OTC
6186,2000/6/30,2002/8/2,OTC
6186,2002/8/2,2999/12/31,OTC
8446,2012/10/26,2013/12/19,REG
8446,2013/12/19,2999/12/31,OTC
8942,2002/9/30,2003/5/16,REG
8942,2003/5/16,2999/12/31,OTC
8358,2007/11/7,2010/9/27,REG
8358,2010/9/27,2999/12/31,OTC
9951,2002/6/21,2003/12/18,REG
9951,2003/12/18,2999/12/31,OTC
4773,2022/6/22,2022/10/24,PSB
4773,2022/10/24,2999/12/31,REG
6198,2002/5/8,2002/12/26,REG
6198,2002/12/26,2999/12/31,OTC
4123,2002/12/18,2003/10/7,REG
4123,2003/10/7,2999/12/31,OTC
4126,2003/1/8,2004/2/9,REG
4126,2004/2/9,2999/12/31,OTC
4728,2010/1/25,2012/1/10,REG
4728,2012/1/10,2999/12/31,OTC
5287,2012/9/3,2014/1/20,REG
5287,2014/1/20,2999/12/31,OTC
5474,2001/3/20,2999/12/31,OTC
5530,2000/10/4,2999/12/31,OTC
5828,1993/10/28,2001/12/19,TSE
1558,2004/4/29,2007/12/28,REG
1558,2007/12/28,2014/12/23,OTC
1558,2014/12/23,2999/12/31,TSE
4174,2012/12/12,2015/3/23,REG
4174,2015/3/23,2999/12/31,OTC
2390,1996/11/15,1999/6/15,OTC
2390,1999/6/15,2999/12/31,TSE
6241,2002/1/2,2003/4/8,REG
6241,2003/4/8,2999/12/31,OTC
9945,1992/4/30,2999/12/31,TSE
2303,1985/7/16,2999/12/31,TSE
6916,2022/10/31,2999/12/31,REG
5876,2014/9/25,2018/10/19,REG
5876,2018/10/19,2999/12/31,TSE
4573,2018/7/26,2999/12/31,REG
6915,2022/11/3,2999/12/31,REG
6156,2002/1/2,2002/2/19,REG
6156,2002/2/19,2999/12/31,OTC
6908,2022/9/13,2999/12/31,REG
5478,2001/3/29,2999/12/31,OTC
6213,2002/5/23,2002/12/30,REG
6213,2002/12/30,2008/1/21,OTC
6213,2008/1/21,2999/12/31,TSE
9921,1994/12/29,2999/12/31,TSE
5213,2002/5/30,2003/4/24,REG
5213,2003/4/24,2999/12/31,OTC
8147,2012/3/26,2013/4/30,REG
8147,2013/4/30,2999/12/31,OTC
3016,2002/6/26,2002/12/24,REG
3016,2002/12/24,2999/12/31,TSE
4944,2010/6/11,2011/5/31,REG
4944,2011/5/31,2999/12/31,OTC
6266,2003/5/30,2004/4/29,REG
6266,2004/4/29,2999/12/31,OTC
8150,2013/4/19,2014/4/11,REG
8150,2014/4/11,2999/12/31,TSE
3376,2004/8/11,2005/12/26,REG
3376,2005/12/26,2007/12/31,OTC
3376,2007/12/31,2999/12/31,TSE
6126,2002/1/2,2002/1/18,REG
6126,2002/1/18,2999/12/31,OTC
1604,1971/1/7,2999/12/31,TSE
2063,2009/4/28,2010/9/7,REG
2063,2010/9/7,2999/12/31,OTC
3135,2003/7/10,2005/11/4,REG
3135,2021/11/22,2999/12/31,REG
3419,2005/2/21,2006/5/12,REG
3419,2006/5/12,2008/1/21,OTC
3419,2008/1/21,2999/12/31,TSE
8044,2003/1/21,2005/1/24,REG
8044,2005/1/24,2999/12/31,OTC
3357,2011/4/6,2021/4/27,REG
3357,2021/4/27,2999/12/31,OTC
4571,2019/9/17,2999/12/31,TSE
6835,2021/8/4,2022/11/10,REG
6835,2022/11/10,2999/12/31,TSE
1806,1992/9/29,2999/12/31,TSE
2889,2002/3/26,2999/12/31,TSE
8155,2011/5/20,2012/12/18,REG
8155,2012/12/18,2999/12/31,OTC
5222,2012/12/19,2021/10/25,REG
5222,2021/10/25,2999/12/31,TSE
4976,2011/1/24,2012/11/20,REG
4976,2012/11/20,2999/12/31,TSE
1235,1993/1/11,2000/9/11,OTC
1235,2000/9/11,2999/12/31,TSE
2206,1996/7/29,2999/12/31,TSE
1104,1971/2/2,2999/12/31,TSE
1314,1991/7/12,2999/12/31,TSE
8271,2004/1/15,2010/12/29,REG
8271,2010/12/29,2999/12/31,TSE
1737,2003/11/18,2999/12/31,TSE
1776,2004/3/29,2016/5/9,REG
1776,2016/5/9,2999/12/31,TSE
6474,2018/2/1,2999/12/31,REG
1439,1989/5/22,2999/12/31,TSE
2035,2006/7/7,2999/12/31,OTC
2102,1979/7/16,2999/12/31,TSE
2412,2000/10/27,2999/12/31,TSE
6182,2002/1/2,2002/5/16,REG
6182,2002/5/16,2999/12/31,OTC
2515,1993/3/2,2999/12/31,TSE
2617,1998/6/24,2999/12/31,TSE
2833,1997/10/13,2015/10/15,TSE
2851,2000/7/6,2999/12/31,TSE
2887,2002/2/18,2999/12/31,TSE
3288,2004/3/19,2005/4/15,REG
3288,2005/4/15,2999/12/31,OTC
5469,2001/2/16,2003/8/25,OTC
5469,2003/8/25,2999/12/31,TSE
5854,2004/11/17,2011/12/1,TSE
6116,2001/8/17,2004/9/6,OTC
6116,2004/9/6,2999/12/31,TSE
6901,2022/7/25,2999/12/31,REG
2477,2000/2/23,2001/9/19,OTC
2477,2001/9/19,2999/12/31,TSE
2429,1999/4/2,2000/9/11,OTC
2429,2000/9/11,2999/12/31,TSE
1586,2009/11/27,2012/1/9,REG
1586,2012/1/9,2999/12/31,OTC
4438,2015/7/28,2016/10/18,REG
4438,2016/10/18,2999/12/31,TSE
4720,2001/3/16,2015/6/24,OTC
4720,2015/6/24,2999/12/31,TSE
6257,2002/11/19,2003/8/25,REG
6257,2003/8/25,2999/12/31,TSE
6486,2014/11/7,2016/9/13,REG
6486,2016/9/13,2999/12/31,OTC
6580,2017/6/20,2999/12/31,REG
6926,2022/11/25,2999/12/31,REG
6668,2017/11/30,2018/12/12,REG
6668,2018/12/12,2999/12/31,TSE
6782,2020/8/14,2022/11/28,REG
6782,2022/11/28,2999/12/31,TSE
2524,1994/10/18,2999/12/31,TSE
6141,2000/9/14,2002/1/22,OTC
6141,2002/1/22,2003/10/22,OTC
6141,2003/10/22,2999/12/31,TSE
6271,2002/12/24,2007/11/16,REG
6271,2007/11/16,2999/12/31,TSE
8458,2014/10/27,2999/12/31,REG
8917,1999/5/6,2999/12/31,OTC
3694,2009/10/30,2011/5/3,REG
3694,2011/5/3,2999/12/31,TSE
2344,1995/10/18,2999/12/31,TSE
5443,1998/2/9,2999/12/31,OTC
1710,1987/10/21,2999/12/31,TSE
1909,1985/11/19,2999/12/31,TSE
2305,1988/10/21,2999/12/31,TSE
2856,1995/8/31,2002/9/16,OTC
2856,2002/9/16,2018/10/1,TSE
6595,2019/1/11,2999/12/31,REG
2734,2013/2/27,2013/12/26,REG
2734,2013/12/26,2999/12/31,OTC
2882,2001/12/31,2999/12/31,TSE
1402,1967/4/14,2999/12/31,TSE
2323,1992/2/17,2999/12/31,TSE
2409,2000/9/8,2999/12/31,TSE
3490,2006/5/10,2007/10/15,REG
3490,2007/10/15,2999/12/31,OTC
5608,2001/7/3,2003/8/25,OTC
5608,2003/8/25,2999/12/31,TSE
5465,2000/11/8,2999/12/31,OTC
3055,2002/8/27,2002/12/12,REG
3055,2002/12/12,2999/12/31,TSE
6124,2002/3/19,2999/12/31,OTC
2949,2022/12/14,2999/12/31,REG
8454,2014/2/27,2014/12/19,REG
8454,2014/12/19,2999/12/31,TSE
3093,2002/7/2,2005/6/17,REG
3093,2005/6/17,2999/12/31,OTC
6929,2022/12/9,2999/12/31,PSB
2752,2018/8/17,2019/9/25,REG
2752,2019/9/25,2999/12/31,OTC
3447,2021/9/29,2022/12/15,REG
3447,2022/12/15,2999/12/31,TSE
1589,2012/4/27,2999/12/31,TSE
1438,1988/12/15,2999/12/31,TSE
1536,2000/3/29,2001/9/19,OTC
1536,2001/9/19,2999/12/31,TSE
6648,2017/9/4,2999/12/31,REG
6737,2019/12/30,2999/12/31,REG
6906,2022/12/15,2999/12/31,REG
1539,2001/5/14,2002/10/29,OTC
1539,2002/10/29,2999/12/31,TSE
2413,1998/10/28,2000/9/11,OTC
2413,2000/9/11,2999/12/31,TSE
2425,1998/2/4,2000/9/11,OTC
2425,2000/9/11,2999/12/31,TSE
3062,2002/1/31,2003/7/28,REG
3062,2003/7/28,2999/12/31,TSE
3361,2004/8/10,2011/12/3,REG
4439,2019/12/5,2999/12/31,TSE
6122,2000/7/14,2002/1/16,OTC
6122,2002/1/16,2999/12/31,OTC
1418,1977/2/14,2999/12/31,TSE
3043,2001/3/29,2002/8/26,OTC
3043,2002/8/26,2999/12/31,TSE
2319,1991/8/1,2004/8/30,TSE
5907,2012/6/6,2999/12/31,TSE
8121,2004/3/29,2005/2/17,REG
8121,2005/2/17,2999/12/31,OTC
8933,2001/3/28,2999/12/31,OTC
2049,2007/6/20,2009/6/26,REG
2049,2009/6/26,2999/12/31,TSE
1441,1989/10/27,2999/12/31,TSE
2760,2022/12/26,2999/12/31,REG
4431,2011/8/30,2999/12/31,REG
5269,2012/1/12,2012/12/12,REG
5269,2012/12/12,2999/12/31,TSE
5274,2012/5/11,2013/4/30,REG
5274,2013/4/30,2999/12/31,OTC
8110,2003/5/13,2006/8/23,REG
8110,2006/8/23,2007/10/31,OTC
8110,2007/10/31,2999/12/31,TSE
6864,2021/12/29,2999/12/31,REG
2883,2001/12/28,2999/12/31,TSE
1606,1973/9/17,2008/11/6,TSE
2913,1962/2/9,2999/12/31,TSE
1613,1995/10/20,2017/11/21,TSE
2428,1999/3/4,2000/9/11,OTC
2428,2000/9/11,2999/12/31,TSE
3289,2004/3/10,2004/12/28,REG
3289,2004/12/28,2999/12/31,OTC
4528,2001/2/12,2999/12/31,OTC
6931,2022/12/27,2999/12/31,REG
2484,1999/12/4,2001/9/19,OTC
2484,2001/9/19,2999/12/31,TSE
2520,1993/10/27,2999/12/31,TSE
3024,1998/5/26,2002/8/26,OTC
3024,2002/8/26,2999/12/31,TSE
3221,2004/7/27,2006/2/22,REG
3221,2006/2/22,2999/12/31,OTC
4725,2006/10/2,2007/10/2,REG
4725,2007/10/2,2021/1/18,TSE
5245,2011/8/29,2015/5/25,REG
5245,2015/5/25,2999/12/31,OTC
6217,2002/6/28,2003/1/9,REG
6217,2003/1/9,2999/12/31,OTC
8480,2016/7/5,2017/1/17,REG
8480,2017/1/17,2022/12/21,TSE
4136,2016/1/27,2022/10/12,REG
6733,2019/6/18,2021/1/28,REG
6733,2021/1/28,2999/12/31,OTC
8476,2015/7/6,2017/3/28,REG
8476,2017/3/28,2999/12/31,OTC
1336,2005/12/13,2007/11/2,REG
1336,2007/11/2,2999/12/31,OTC
3441,2005/5/31,2010/10/4,REG
3441,2010/10/4,2999/12/31,OTC
3530,2007/4/18,2018/7/16,REG
3530,2018/7/16,2999/12/31,TSE
5284,2014/10/7,2017/3/9,OTC
5284,2017/3/9,2999/12/31,TSE
6225,2002/6/14,2003/1/14,REG
6225,2003/1/14,2004/9/27,OTC
6225,2004/9/27,2999/12/31,TSE
6925,2022/10/21,2022/12/26,PSB
6925,2022/12/26,2999/12/31,REG
6932,2022/12/23,2999/12/31,REG
6035,2023/1/3,2999/12/31,REG
8255,2005/3/7,2006/4/25,REG
8255,2006/4/25,2999/12/31,OTC
4707,1998/5/20,2999/12/31,OTC
6787,2021/4/16,2999/12/31,REG
2530,1995/10/12,2999/12/31,TSE
8490,2016/1/14,2022/12/28,REG
2939,2017/8/8,2018/1/11,REG
2939,2018/1/11,2999/12/31,TSE
8905,1996/1/31,2999/12/31,OTC
6692,2018/9/21,2999/12/31,REG
4198,2013/11/8,2014/12/23,REG
4198,2014/12/23,2999/12/31,OTC
8465,2015/5/13,2022/12/29,REG
6278,2002/12/25,2004/3/12,REG
6278,2004/3/12,2010/8/24,OTC
6278,2010/8/24,2999/12/31,TSE
6436,2014/7/31,2016/11/16,REG
5546,2020/5/20,2999/12/31,TSE
1101,1962/2/9,2999/12/31,TSE
1236,1998/5/8,2001/9/19,OTC
1236,2001/9/19,2999/12/31,TSE
1408,2006/6/26,2007/12/19,OTC
1408,1973/5/31,2006/6/26,TSE
1795,2004/12/13,2010/1/29,REG
1795,2010/1/29,2019/12/16,OTC
1795,2019/12/16,2999/12/31,TSE
2704,1982/11/10,2999/12/31,TSE
3479,2007/10/3,2010/6/8,REG
3479,2010/6/8,2999/12/31,OTC
4527,2000/9/28,2999/12/31,OTC
4535,2002/10/11,2003/4/16,REG
4535,2003/4/16,2999/12/31,OTC
6682,2018/5/11,2999/12/31,REG
4749,2010/8/10,2012/4/7,REG
4749,2022/2/15,2999/12/31,REG
1102,1962/6/18,2999/12/31,TSE
1301,1964/7/27,2999/12/31,TSE
2852,2000/11/28,2999/12/31,TSE
2881,2001/12/19,2999/12/31,TSE
3362,2004/7/20,2005/9/6,REG
3362,2005/9/6,2999/12/31,OTC
5386,1999/5/13,2999/12/31,OTC
5493,2001/5/3,2999/12/31,OTC
6251,2002/10/3,2009/3/18,REG
6251,2009/3/18,2022/8/25,TSE
8945,2007/7/5,2008/11/25,REG
6561,2017/6/28,2018/6/5,REG
6561,2018/6/5,2999/12/31,OTC
6586,2017/9/27,2999/12/31,REG
6917,2023/1/12,2999/12/31,REG
6797,2020/11/5,2999/12/31,REG
6485,2014/10/16,2015/11/17,REG
6485,2015/11/17,2999/12/31,OTC
2252,2021/8/23,2999/12/31,REG
1503,1969/12/15,2999/12/31,TSE
4503,1996/12/19,2999/12/31,OTC
8179,2007/11/5,2023/1/6,REG
8906,1996/4/23,2999/12/31,OTC
6918,2023/1/6,2999/12/31,REG
6914,2023/1/6,2999/12/31,REG
2254,2021/11/26,2999/12/31,REG
3633,2008/8/6,2999/12/31,REG
6725,2023/1/9,2999/12/31,REG
1611,1990/1/16,2999/12/31,TSE
1799,2007/2/8,2008/11/10,REG
1799,2008/11/10,2999/12/31,OTC
2443,2001/1/3,2999/12/31,TSE
3642,2010/1/4,2011/9/29,REG
3642,2011/9/29,2999/12/31,OTC
6517,2015/2/11,2017/3/17,REG
6517,2021/11/12,2022/12/15,REG
6517,2022/12/15,2999/12/31,OTC
8227,2004/7/14,2012/7/19,REG
8227,2021/7/21,2022/12/20,REG
8227,2022/12/20,2999/12/31,OTC
6919,2022/12/26,2999/12/31,REG
6708,2020/1/9,2022/12/29,REG
6708,2022/12/29,2999/12/31,OTC
6742,2021/11/8,2999/12/31,REG
4923,2010/6/30,2022/3/14,REG
4923,2022/3/14,2999/12/31,OTC
4951,2010/6/29,2022/11/3,REG
4951,2022/11/3,2999/12/31,OTC
6788,2020/10/15,2021/9/29,REG
6788,2021/9/29,2999/12/31,OTC
6859,2021/12/8,2022/11/28,REG
6859,2022/11/28,2999/12/31,OTC
6791,2021/5/10,2022/11/14,REG
6791,2022/11/14,2999/12/31,OTC
6843,2021/10/13,2022/1/26,PSB
6843,2022/1/26,2022/11/21,REG
6843,2022/11/21,2999/12/31,OTC
6693,2018/12/26,2022/3/1,REG
6693,2022/3/1,2999/12/31,OTC
2745,2015/9/14,2018/4/16,REG
2745,2018/4/16,2999/12/31,OTC
2947,2020/9/22,2021/10/6,REG
2947,2021/10/6,2999/12/31,OTC
6829,2021/9/29,2022/3/11,REG
6829,2022/3/11,2999/12/31,OTC
2756,2021/1/7,2022/1/14,REG
2756,2022/1/14,2999/12/31,OTC
6825,2021/4/29,2999/12/31,REG
2380,1998/12/3,2999/12/31,TSE
3349,2004/9/16,2022/3/23,REG
3349,2022/3/23,2999/12/31,OTC
3430,2010/9/16,2022/9/8,REG
3430,2022/9/8,2999/12/31,OTC
4558,2014/11/14,2022/3/17,REG
4558,2022/3/17,2999/12/31,OTC
6168,2002/1/2,2002/3/22,REG
6168,2002/3/22,2003/8/25,OTC
4731,2007/11/9,2013/6/14,REG
4758,2013/7/11,2015/12/30,REG
3009,2002/5/6,2002/8/26,REG
3009,2002/8/26,2010/3/18,TSE
3010,2000/9/19,2002/7/22,OTC
3010,2002/7/22,2999/12/31,TSE
3012,2002/7/30,2002/8/28,REG
3012,2002/8/28,2006/10/1,TSE
4914,2009/12/23,2012/1/7,REG
4922,2011/9/6,2016/2/16,REG
4924,2010/1/13,2011/10/18,REG
4924,2011/10/18,2999/12/31,OTC
4939,2010/5/27,2011/9/19,REG
4939,2011/9/19,2999/12/31,OTC
4942,2010/5/6,2011/6/27,REG
4942,2011/6/27,2999/12/31,TSE
4952,2010/8/9,2011/11/1,REG
4952,2011/11/1,2999/12/31,TSE
4956,2010/10/25,2011/10/24,REG
4956,2011/10/24,2999/12/31,TSE
4990,2010/12/24,2016/7/15,REG
4996,2011/1/11,2013/3/7,REG
4999,2011/5/24,2013/6/3,REG
4999,2013/6/3,2999/12/31,TSE
5015,2000/12/15,2999/12/31,OTC
5016,2001/3/5,2999/12/31,OTC
3020,2000/8/10,2002/8/26,OTC
3020,2002/8/26,2008/1/10,TSE
3026,2000/1/13,2002/8/26,OTC
3026,2002/8/26,2999/12/31,TSE
5212,2002/1/2,2003/3/24,REG
5212,2003/3/24,2999/12/31,OTC
5217,2011/1/24,2014/7/24,REG
5226,2011/4/20,2013/4/13,REG
5231,2011/4/25,2011/12/2,REG
5232,2011/7/28,2012/12/19,REG
5239,2011/7/28,2013/5/22,REG
5275,2012/4/27,2013/2/13,REG
5276,2014/6/12,2999/12/31,OTC
5281,2016/3/30,2999/12/31,OTC
5282,2012/12/19,2014/5/6,REG
5296,2013/1/9,2014/3/4,REG
3035,1999/10/27,2002/8/26,OTC
3035,2002/8/26,2999/12/31,TSE
3039,2001/3/9,2002/8/26,OTC
